student_id,age,gender,year_of_study,course,attendance_percentage,cgpa,study_hours_per_day,assignment_workload,exam_frequency,academic_pressure,sleep_hours,sleep_quality,screen_time_hours,physical_activity_hours,social_interaction_hours,breaks_per_day,hobbies_hours_per_week,days_off_per_week,academic_pressure_score,lifestyle_balance_score,burnout_score,burnout_risk
STU0901,19,Female,1,Computer Science,70.6,6.77,7.9,7,1,6,7.4,6,9.3,2.8,9.9,4,8.3,1,53.2,47.68,57.23,Moderate
STU0902,18,Female,1,Engineering,81.3,5.22,3.4,6,1,2,8.1,8,7.2,4.1,14.7,6,4.5,2,34.14,61.42,30.43,Moderate
STU0903,19,Male,1,Computer Science,84.3,7.24,4.3,6,2,4,6.9,6,8.4,6.6,12.8,3,4.9,2,40.69,52.59,42.19,Moderate
STU0904,21,Female,3,Medicine,79.5,6.95,7.7,6,1,5,8.2,7,5.8,6.9,5.8,4,10.4,2,45.14,62.84,43.56,Moderate
STU0905,20,Male,1,Business,81.7,7.02,5.1,4,1,5,7.8,8,6.7,5.2,15.1,5,8.8,2,36.93,64.6,39.29,Moderate
STU0906,23,Female,1,Engineering,71.7,8.49,8.7,10,5,8,4.9,4,6.5,3.6,10.7,1,3.0,1,77.82,34.75,69.6,High
STU0907,22,Male,1,Business,80.6,7.34,4.0,4,1,3,7.8,9,4.2,6.2,9.1,5,5.8,2,29.0,65.66,28.64,Low
STU0908,20,Female,4,Computer Science,86.1,7.31,4.3,3,2,1,8.4,10,5.4,8.5,10.4,6,10.3,2,21.94,76.0,27.33,Low
STU0909,19,Male,4,Computer Science,87.0,8.2,5.9,5,1,3,8.3,10,8.0,5.7,15.6,5,12.1,2,30.86,71.07,34.06,Moderate
STU0910,20,Female,2,Computer Science,62.3,7.23,6.3,5,2,6,6.2,5,9.0,5.6,7.8,2,4.6,2,49.93,42.78,50.25,Moderate
STU0911,21,Female,2,Engineering,91.4,6.81,3.4,6,2,1,7.5,8,4.4,5.3,18.2,5,9.2,3,29.47,70.03,14.11,Low
STU0912,19,Female,4,Business,75.4,8.39,4.4,1,1,4,8.2,8,6.2,6.8,18.2,5,9.1,2,23.45,70.47,30.9,Moderate
STU0913,21,Female,1,Computer Science,75.7,7.43,7.0,7,2,7,4.9,4,11.6,2.2,5.1,3,4.8,1,56.83,27.66,71.15,High
STU0914,20,Other,1,Commerce,77.9,7.84,5.5,3,0,4,5.3,7,8.0,3.2,10.4,4,6.1,2,27.42,45.89,45.31,Moderate
STU0915,21,Other,2,Medicine,72.5,7.62,6.5,6,0,6,6.0,7,5.2,7.6,7.9,4,8.8,2,44.52,58.28,56.28,Moderate
STU0916,20,Female,1,Arts,87.4,6.22,1.5,3,0,1,7.8,10,5.2,6.9,17.3,6,12.4,2,15.21,76.97,25.21,Low
STU0917,19,Male,2,Computer Science,74.1,7.0,4.3,4,2,2,7.6,9,7.5,6.1,13.4,4,8.5,3,30.57,65.49,34.51,Moderate
STU0918,24,Female,4,Computer Science,68.1,7.35,5.1,4,1,3,7.0,7,5.8,5.7,12.8,5,4.0,1,31.98,56.42,30.93,Moderate
STU0919,21,Male,3,Computer Science,81.1,6.31,6.4,8,3,5,6.0,4,6.2,0.2,5.8,3,4.9,1,56.41,34.45,60.46,High
STU0920,19,Male,2,Engineering,87.5,8.11,5.2,5,2,3,7.8,8,7.2,6.3,10.7,4,6.7,2,33.34,60.83,34.71,Moderate
STU0921,22,Male,4,Engineering,82.7,8.94,4.8,5,2,3,8.7,10,6.8,7.3,11.8,8,7.6,2,32.43,74.84,30.55,Moderate
STU0922,20,Female,1,Business,81.8,8.5,8.6,8,3,9,5.3,2,13.4,3.9,5.9,1,3.5,1,67.81,22.98,63.04,High
STU0923,23,Male,1,Commerce,88.7,8.36,5.7,5,1,7,6.2,6,7.4,5.1,6.9,4,5.1,2,43.48,47.92,51.97,Moderate
STU0924,22,Female,3,Commerce,89.0,7.28,5.7,5,3,5,7.0,6,5.6,5.9,15.3,6,8.6,2,44.56,62.52,36.55,Moderate
STU0925,20,Other,3,Medicine,99.7,8.39,6.1,4,1,3,7.4,9,8.3,8.3,13.4,5,6.6,2,25.82,65.62,32.59,Moderate
STU0926,18,Female,1,Computer Science,81.2,7.53,4.7,6,1,5,6.3,6,10.9,4.4,11.0,2,5.0,1,41.39,40.94,46.56,Moderate
STU0927,19,Male,2,Medicine,78.9,7.08,7.9,10,2,6,6.1,6,9.5,3.8,6.4,4,9.2,1,62.63,44.08,58.3,Moderate
STU0928,20,Male,3,Arts,78.0,6.04,2.4,6,1,3,6.8,6,7.1,6.2,6.8,3,10.3,1,35.82,52.14,35.03,Moderate
STU0929,21,Male,3,Business,82.2,6.84,6.8,7,5,5,6.4,4,9.1,5.5,11.0,3,8.6,2,58.9,46.93,49.62,Moderate
STU0930,19,Female,3,Business,100.0,7.63,4.7,1,1,3,9.5,10,4.3,7.3,13.5,5,13.1,3,17.53,82.45,21.27,Low
STU0931,19,Male,2,Business,86.2,7.22,4.3,5,2,4,6.7,8,7.9,4.7,13.1,3,5.1,1,37.63,51.69,49.92,Moderate
STU0932,22,Female,1,Computer Science,89.3,6.3,2.8,1,1,2,6.8,10,6.4,8.0,10.8,6,13.7,2,16.62,71.99,21.91,Low
STU0933,26,Male,2,Computer Science,79.0,7.75,7.5,9,2,8,5.6,6,8.5,1.9,9.4,4,5.0,1,65.06,39.66,72.07,High
STU0934,20,Female,1,Computer Science,71.8,8.21,8.8,8,5,9,3.9,3,12.1,0.1,8.0,3,2.4,1,76.13,19.26,86.04,Very High
STU0935,19,Female,4,Engineering,79.4,7.72,6.2,8,5,7,5.0,5,9.0,3.8,4.3,4,9.2,2,66.84,40.47,64.97,High
STU0936,19,Male,2,Computer Science,87.5,8.55,5.3,3,1,4,8.3,8,5.4,5.4,9.6,5,3.5,1,27.47,59.88,26.37,Low
STU0937,18,Female,2,Medicine,85.5,7.09,3.1,2,0,3,8.3,10,1.8,4.8,16.2,6,11.8,3,19.29,79.89,21.56,Low
STU0938,23,Female,3,Commerce,85.9,7.49,8.7,9,5,9,5.0,2,9.2,2.1,5.3,3,3.7,1,77.67,26.6,78.16,High
STU0939,19,Female,2,Business,75.4,8.42,5.3,3,4,5,4.0,6,7.1,3.6,6.8,4,8.0,1,42.04,39.95,55.05,Moderate
STU0940,21,Female,2,Design,74.2,7.8,5.8,2,3,4,7.0,9,7.9,5.9,13.4,4,8.5,2,34.58,61.35,33.93,Moderate
STU0941,19,Male,4,Arts,70.6,6.69,4.0,5,1,4,6.5,7,9.1,4.1,10.2,6,6.0,2,37.86,51.74,37.73,Moderate
STU0942,21,Male,4,Computer Science,78.8,7.86,7.8,9,2,8,6.5,6,11.2,4.2,8.9,3,1.5,1,65.16,38.73,50.89,Moderate
STU0943,21,Female,3,Computer Science,78.9,7.4,8.7,8,2,8,6.1,6,10.6,2.9,9.7,3,6.7,1,63.88,40.2,63.44,High
STU0944,22,Female,1,Commerce,82.7,7.09,4.9,7,3,5,6.1,6,6.6,3.4,11.7,5,4.8,1,50.82,47.8,50.8,Moderate
STU0945,19,Female,3,Engineering,88.1,7.18,6.2,6,1,6,5.7,5,7.9,3.6,9.8,4,5.3,1,45.41,41.92,60.84,High
STU0946,18,Female,3,Engineering,84.1,7.4,9.5,10,3,9,5.2,4,10.8,1.6,9.1,1,2.3,0,75.57,24.71,68.04,High
STU0947,19,Male,1,Engineering,81.2,6.44,4.0,5,0,2,7.2,9,6.4,6.7,16.1,5,9.1,2,26.84,67.85,29.23,Low
STU0948,23,Male,1,Engineering,92.4,7.52,2.5,3,0,1,8.7,9,2.5,6.1,14.8,7,7.1,2,13.04,76.25,10.22,Low
STU0949,22,Female,4,Medicine,69.1,8.52,8.9,8,0,6,6.8,8,7.7,6.6,10.5,4,6.3,2,51.14,57.48,59.07,Moderate
STU0950,21,Female,1,Medicine,76.3,7.36,6.4,7,3,4,6.9,6,7.2,4.7,13.2,4,6.6,0,49.35,50.37,46.79,Moderate
STU0951,21,Female,3,Medicine,72.7,8.82,6.6,8,2,5,6.7,6,7.4,4.7,10.4,4,8.3,1,50.79,50.97,39.57,Moderate
STU0952,21,Male,2,Commerce,76.5,6.98,5.3,4,1,4,7.2,8,6.0,6.4,15.5,5,10.2,2,34.7,66.63,34.42,Moderate
STU0953,19,Other,2,Engineering,78.6,7.25,8.6,8,2,6,5.1,5,9.4,5.5,10.3,4,1.3,0,57.43,37.24,61.45,High
STU0954,23,Female,1,Engineering,91.4,6.23,4.2,3,2,2,8.3,9,5.6,6.0,9.9,5,7.6,2,26.11,66.77,24.88,Low
STU0955,20,Female,4,Computer Science,81.4,8.59,5.8,6,2,5,6.4,5,7.2,7.4,11.5,4,7.6,2,43.51,54.48,44.36,Moderate
STU0956,20,Male,2,Engineering,85.7,7.09,8.0,7,3,7,5.5,6,8.8,3.0,8.0,5,9.1,2,59.57,45.63,49.34,Moderate
STU0957,20,Male,3,Design,71.2,7.72,6.0,5,1,6,5.9,5,7.9,3.7,10.4,2,3.9,1,44.38,39.51,48.26,Moderate
STU0958,18,Female,3,Design,80.5,9.65,8.1,7,0,9,5.1,3,9.7,2.2,6.0,2,2.9,1,53.92,26.69,59.43,Moderate
STU0959,19,Female,3,Commerce,98.9,7.29,6.6,7,1,7,6.3,4,8.9,2.7,6.7,3,4.0,0,49.87,34.13,78.04,High
STU0960,21,Female,4,Computer Science,70.2,7.59,5.2,4,1,2,7.4,9,8.1,6.3,11.9,6,8.2,2,27.98,64.41,40.16,Moderate
STU0961,19,Male,3,Commerce,62.7,6.79,7.2,4,5,5,6.7,7,7.7,3.3,9.6,4,5.7,2,54.23,49.72,52.26,Moderate
STU0962,21,Female,2,Commerce,87.8,8.1,7.4,6,2,5,7.2,7,6.6,2.8,8.1,2,4.1,2,44.59,47.36,47.36,Moderate
STU0963,19,Female,4,Medicine,85.2,8.29,5.1,4,5,2,8.5,9,6.3,6.2,13.6,4,9.5,3,36.23,70.37,42.08,Moderate
STU0964,20,Male,3,Medicine,82.3,7.0,5.4,6,3,4,7.5,8,8.4,5.5,13.3,6,10.2,1,45.34,61.85,50.44,Moderate
STU0965,19,Female,2,Medicine,79.9,8.22,6.5,4,2,1,6.8,8,7.2,5.9,14.6,4,8.0,2,26.07,60.19,30.35,Moderate
STU0966,20,Male,1,Commerce,86.1,8.09,5.5,3,2,6,7.7,9,7.0,7.1,12.3,5,6.6,2,38.31,65.62,53.86,Moderate
STU0967,21,Female,4,Commerce,63.7,6.57,6.8,7,1,9,6.1,4,7.3,3.3,12.2,4,5.1,1,63.77,42.7,57.94,Moderate
STU0968,19,Female,2,Computer Science,85.5,6.54,2.4,1,3,1,8.4,7,7.4,5.9,17.4,7,12.6,2,19.18,71.08,20.33,Low
STU0969,21,Male,3,Design,81.8,6.92,6.5,7,4,6,5.8,5,7.9,3.4,8.5,3,5.7,2,58.92,41.94,62.71,High
STU0970,20,Female,2,Computer Science,95.2,5.76,3.5,5,0,2,6.9,10,5.8,7.8,12.5,7,13.3,2,25.23,74.5,26.4,Low
STU0971,21,Other,1,Computer Science,85.8,7.42,2.6,4,5,1,8.9,10,7.5,8.2,16.1,5,6.1,2,32.17,73.36,25.51,Low
STU0972,24,Male,3,Arts,97.3,7.82,4.7,4,3,6,5.7,7,6.1,4.6,11.4,5,5.5,1,42.0,51.01,43.34,Moderate
STU0973,21,Female,1,Arts,74.6,6.6,5.7,6,2,7,6.2,6,7.4,2.1,8.4,2,4.2,0,54.54,37.74,53.76,Moderate
STU0974,19,Male,2,Computer Science,79.4,7.42,6.9,9,5,6,6.7,6,8.6,2.4,10.0,6,4.8,1,67.37,46.1,61.19,High
STU0975,18,Female,3,Medicine,72.2,6.46,7.4,6,4,5,8.7,7,6.1,4.6,14.0,4,6.7,3,55.92,63.77,44.81,Moderate
STU0976,19,Male,2,Computer Science,69.8,7.19,9.7,9,4,8,5.1,3,13.4,1.4,5.5,1,5.9,1,75.36,21.73,80.19,Very High
STU0977,21,Female,3,Medicine,64.0,6.46,7.0,7,5,7,6.8,6,6.9,5.4,9.8,7,6.0,2,69.4,56.47,58.41,Moderate
STU0978,18,Male,4,Business,83.6,7.87,4.6,5,1,3,5.0,7,8.9,7.6,6.3,6,8.5,3,30.89,54.32,31.71,Moderate
STU0979,20,Female,3,Arts,65.5,7.61,4.6,4,1,4,6.9,6,6.2,4.2,8.1,3,6.8,1,34.9,48.78,39.43,Moderate
STU0980,21,Female,1,Commerce,92.9,6.63,4.0,3,1,2,7.8,9,3.3,6.6,12.0,4,10.8,2,22.02,70.83,33.85,Moderate
STU0981,20,Male,1,Engineering,71.6,7.83,8.4,8,2,7,6.7,6,8.0,0.0,4.8,3,4.8,1,60.79,36.84,61.17,High
STU0982,22,Male,3,Commerce,66.7,7.21,5.7,3,1,4,6.7,8,9.2,4.1,13.8,7,3.9,1,33.51,53.84,32.27,Moderate
STU0983,19,Female,4,Engineering,92.4,8.68,7.8,6,1,7,7.1,6,9.1,5.7,13.3,5,9.1,2,46.86,56.55,43.14,Moderate
STU0984,18,Female,4,Business,64.2,7.64,8.4,8,2,8,5.3,4,9.1,0.1,6.4,2,2.4,0,65.68,24.68,70.45,High
STU0985,21,Male,4,Business,77.8,6.54,6.0,5,2,6,6.4,6,5.0,5.8,12.8,3,4.9,1,48.24,52.22,64.24,High
STU0986,20,Male,2,Medicine,88.1,7.75,6.2,7,2,4,6.2,9,8.3,5.0,11.7,4,9.9,2,43.57,57.34,40.3,Moderate
STU0987,21,Female,2,Engineering,63.2,7.39,10.1,10,3,10,3.6,3,9.8,0.9,4.2,1,0.8,0,82.9,15.13,81.41,Very High
STU0988,20,Female,2,Engineering,85.2,7.84,6.2,5,3,6,5.6,6,7.9,3.4,9.5,5,6.7,1,48.01,45.03,53.12,Moderate
STU0989,19,Female,1,Computer Science,96.3,7.87,5.8,3,2,4,7.3,8,8.4,5.3,15.5,4,8.2,2,30.56,59.91,40.28,Moderate
STU0990,22,Male,1,Design,78.7,6.65,5.5,5,1,6,6.4,8,9.7,4.6,11.8,4,7.1,1,44.49,50.54,61.89,High
STU0991,22,Female,4,Medicine,75.7,8.83,10.7,10,3,7,4.1,4,9.3,2.2,12.0,2,3.6,1,68.92,29.43,67.93,High
STU0992,21,Female,1,Engineering,87.3,8.12,8.9,9,4,9,4.6,3,10.6,5.2,5.8,3,3.8,0,73.56,28.81,70.89,High
STU0993,19,Male,1,Medicine,78.8,7.32,6.2,5,4,6,6.2,6,6.0,5.0,11.2,4,7.9,2,52.94,53.41,40.89,Moderate
STU0994,21,Female,1,Design,83.8,6.87,4.1,4,1,4,6.7,8,9.1,6.5,5.5,3,4.8,2,32.67,50.68,31.5,Moderate
STU0995,20,Male,4,Computer Science,89.4,7.43,5.7,7,1,4,8.5,8,6.2,6.3,10.6,6,8.3,2,40.47,67.5,36.72,Moderate
STU0996,19,Female,3,Business,80.0,7.81,7.3,5,4,6,5.5,6,7.1,3.1,15.2,5,5.4,1,52.84,47.2,46.21,Moderate
STU0997,23,Female,3,Business,75.1,7.81,4.0,7,1,5,8.2,10,6.5,2.3,14.4,4,5.8,2,44.13,61.36,29.78,Low
STU0998,19,Female,4,Arts,90.8,7.62,2.9,4,1,2,9.3,10,4.8,7.2,18.5,6,7.8,3,22.58,81.37,15.06,Low
STU0999,24,Male,2,Engineering,91.0,7.94,10.3,10,5,8,5.4,4,9.5,2.9,7.3,2,1.9,0,76.85,28.82,64.81,High
STU1000,20,Female,3,Computer Science,71.6,7.53,6.1,5,3,6,6.7,7,8.9,7.7,10.0,3,1.9,2,50.71,51.36,49.2,Moderate
STU1001,19,Male,1,Engineering,77.9,8.01,5.5,4,3,5,6.5,6,7.4,3.9,11.3,5,6.8,2,42.25,51.57,35.86,Moderate
STU1002,20,Male,1,Engineering,72.7,8.06,8.8,7,1,7,5.4,6,10.9,1.9,8.1,3,5.4,0,54.78,33.02,58.01,Moderate
STU1003,22,Male,4,Computer Science,74.9,9.35,8.8,9,4,6,5.8,6,11.3,2.8,12.9,4,4.9,0,63.49,38.37,66.11,High
STU1004,21,Female,3,Commerce,56.2,7.69,8.0,7,5,7,4.1,5,7.9,4.3,9.7,2,3.8,1,69.48,34.85,65.68,High
STU1005,22,Female,2,Medicine,92.2,6.69,5.3,5,2,2,7.2,9,4.5,7.4,13.6,6,9.1,3,31.68,72.76,28.8,Low
STU1006,21,Female,2,Business,86.6,7.62,4.2,4,0,5,7.3,7,6.8,5.9,11.8,3,10.3,2,31.37,59.29,27.19,Low
STU1007,21,Female,3,Computer Science,78.0,7.16,4.7,3,1,2,7.6,10,7.7,7.6,10.7,6,9.6,2,24.21,69.4,32.05,Moderate
STU1008,22,Female,1,Commerce,88.0,7.64,4.7,4,0,3,7.0,9,8.0,4.5,10.6,6,8.4,3,24.85,61.83,33.3,Moderate
STU1009,19,Male,1,Design,81.6,7.34,4.5,6,1,4,6.0,5,7.9,3.5,10.9,4,5.5,2,38.14,44.98,45.65,Moderate
STU1010,20,Female,1,Design,79.9,7.73,6.3,5,5,5,6.0,7,9.4,2.0,10.4,4,7.0,1,51.83,43.41,55.76,Moderate
STU1011,19,Female,1,Business,85.1,6.89,5.0,4,1,5,5.7,7,7.2,6.6,9.7,5,6.8,1,36.5,52.76,40.64,Moderate
STU1012,26,Female,4,Design,80.3,8.15,5.3,4,0,3,7.3,9,6.1,5.6,12.6,5,10.1,2,25.78,65.75,33.25,Moderate
STU1013,24,Male,2,Arts,73.9,7.03,5.3,5,1,5,7.1,7,7.4,3.3,11.0,5,4.6,2,41.16,52.43,49.71,Moderate
STU1014,18,Female,1,Engineering,80.4,7.25,8.8,7,2,6,5.7,5,7.6,2.6,6.2,3,3.2,1,54.52,36.32,56.23,Moderate
STU1015,21,Male,2,Medicine,75.0,6.83,7.4,9,1,6,5.2,4,9.8,1.9,7.9,4,7.6,2,57.51,36.33,57.16,Moderate
STU1016,23,Female,4,Computer Science,74.4,7.45,7.8,7,4,7,6.8,5,10.0,4.4,13.2,4,3.2,1,63.68,44.14,55.52,Moderate
STU1017,19,Male,1,Computer Science,79.2,7.56,5.8,8,1,5,6.0,8,11.3,4.1,9.9,3,5.4,1,48.14,43.47,47.04,Moderate
STU1018,21,Male,1,Engineering,84.3,7.87,7.0,7,1,6,5.6,6,8.9,3.0,3.0,3,4.2,2,48.33,37.53,48.73,Moderate
STU1019,23,Female,2,Computer Science,77.9,7.06,7.6,6,3,7,6.5,6,10.9,4.2,9.2,4,6.2,1,57.81,43.61,56.72,Moderate
STU1020,18,Female,3,Engineering,83.5,8.42,9.6,9,1,9,4.0,3,7.9,1.7,6.2,2,7.0,1,65.27,27.71,66.4,High
STU1021,21,Female,3,Computer Science,82.6,8.23,6.1,7,1,4,8.3,8,7.1,6.3,13.2,5,10.6,2,40.6,67.47,36.23,Moderate
STU1022,19,Female,4,Computer Science,72.6,7.61,7.9,9,2,7,5.0,5,10.1,4.0,8.1,3,4.6,1,63.36,35.41,67.06,High
STU1023,23,Male,4,Business,66.6,7.76,7.1,7,5,8,4.5,4,9.5,2.5,8.7,4,5.1,1,70.22,32.64,71.01,High
STU1024,25,Male,4,Computer Science,78.9,7.25,5.7,7,0,5,8.4,7,7.3,3.4,13.0,4,8.8,2,42.85,58.96,51.67,Moderate
STU1025,24,Male,3,Design,70.4,6.7,8.0,7,4,10,5.2,3,10.1,2.3,5.2,3,2.1,0,75.77,25.32,75.54,High
STU1026,20,Male,2,Computer Science,72.6,6.43,5.9,8,1,7,6.5,5,9.1,2.1,11.5,1,3.1,2,57.88,37.87,58.2,Moderate
STU1027,22,Female,1,Business,90.6,7.78,3.3,4,1,1,8.1,9,3.1,3.5,12.0,6,11.2,3,19.35,71.7,24.41,Low
STU1028,22,Female,4,Business,80.3,7.8,4.6,5,0,4,5.9,8,6.1,7.3,15.6,6,5.4,2,31.89,62.25,39.67,Moderate
STU1029,20,Male,2,Commerce,83.3,7.74,5.0,5,1,4,7.5,6,6.8,8.2,15.0,5,8.0,2,34.83,64.21,50.58,Moderate
STU1030,22,Female,1,Commerce,83.3,7.43,4.6,5,3,6,4.8,5,9.5,2.2,7.7,4,3.6,1,47.68,33.22,59.74,Moderate
STU1031,18,Male,3,Computer Science,77.8,8.07,5.5,8,2,5,5.5,5,9.0,3.1,4.3,3,5.8,1,50.28,35.66,58.68,Moderate
STU1032,21,Female,2,Arts,93.2,7.86,4.7,4,2,5,6.6,8,6.0,7.0,11.2,3,5.0,2,36.28,57.7,47.16,Moderate
STU1033,19,Female,3,Business,77.4,6.7,4.4,4,2,6,7.0,7,6.3,4.7,17.0,3,8.1,1,43.93,56.68,39.28,Moderate
STU1034,19,Other,3,Business,73.4,7.65,6.8,7,1,7,6.6,4,7.2,3.9,4.8,3,3.8,1,53.68,39.33,56.47,Moderate
STU1035,18,Female,2,Commerce,83.6,6.9,5.1,4,3,5,7.6,7,7.4,5.6,10.4,3,4.9,2,42.82,54.71,46.35,Moderate
STU1036,21,Other,4,Engineering,77.7,7.48,5.8,6,4,5,7.4,8,5.7,5.4,14.1,4,7.3,2,51.97,62.17,38.91,Moderate
STU1037,20,Other,1,Business,96.5,7.83,3.8,6,2,4,6.8,9,3.6,8.1,13.8,5,5.1,2,37.26,68.22,24.34,Low
STU1038,21,Male,2,Engineering,81.9,7.36,6.5,3,3,3,9.3,7,7.1,4.1,15.7,6,9.1,2,34.06,66.86,38.24,Moderate
STU1039,18,Male,3,Commerce,76.2,6.62,4.4,7,0,4,8.4,7,7.5,5.5,10.1,5,8.4,1,39.93,59.75,32.75,Moderate
STU1040,20,Male,3,Computer Science,91.9,6.7,5.4,5,4,3,6.5,8,9.6,2.4,13.1,4,6.5,1,41.13,47.89,53.91,Moderate
STU1041,20,Male,4,Arts,73.6,8.15,7.3,7,2,5,7.7,6,6.7,4.8,5.0,4,8.1,1,49.57,51.95,46.04,Moderate
STU1042,22,Female,2,Computer Science,88.9,7.73,5.1,4,2,3,7.1,10,8.6,7.6,13.6,7,11.3,2,30.88,70.76,28.83,Low
STU1043,20,Female,3,Computer Science,66.4,7.76,7.8,7,3,8,5.2,7,10.8,5.3,3.5,3,7.0,1,64.83,39.76,50.91,Moderate
STU1044,21,Male,1,Medicine,91.1,7.51,4.6,5,3,2,8.6,8,6.2,6.9,16.3,6,6.7,2,32.91,70.47,34.37,Moderate
STU1045,23,Female,4,Design,78.3,8.74,6.3,5,2,7,5.7,5,8.7,4.9,13.6,2,5.3,1,48.08,42.35,56.59,Moderate
STU1046,21,Female,2,Commerce,80.0,7.76,7.7,7,1,6,6.0,6,10.5,4.3,10.1,3,5.2,1,49.82,41.33,58.18,Moderate
STU1047,19,Female,3,Computer Science,76.9,7.92,5.9,7,1,5,6.6,7,8.8,5.2,10.8,4,8.0,1,45.23,51.49,52.84,Moderate
STU1048,18,Male,1,Computer Science,91.0,7.55,4.6,4,0,4,7.5,7,6.3,6.9,10.4,4,8.7,2,27.75,61.43,19.95,Low
STU1049,22,Male,1,Design,72.2,7.64,5.3,5,1,5,6.7,7,9.5,4.0,8.1,4,8.1,2,40.43,49.55,36.0,Moderate
STU1050,18,Female,2,Arts,69.4,5.95,3.0,3,3,4,7.3,9,6.4,6.1,16.0,6,5.3,3,38.91,67.57,25.75,Low
STU1051,22,Male,4,Design,73.7,6.65,7.4,4,0,4,7.1,5,6.4,6.3,9.8,5,6.5,2,34.47,55.42,36.51,Moderate
STU1052,20,Male,2,Medicine,95.9,9.21,9.3,6,3,5,7.7,8,4.9,5.6,12.5,6,9.2,1,45.97,65.55,33.61,Moderate
STU1053,24,Male,4,Business,66.0,7.04,4.2,4,1,5,7.4,8,6.8,5.4,12.5,5,8.5,2,38.77,62.15,40.87,Moderate
STU1054,22,Male,2,Engineering,96.6,7.25,5.7,5,3,4,6.5,7,10.1,5.9,10.8,4,6.3,2,40.01,51.28,44.21,Moderate
STU1055,28,Male,2,Medicine,73.6,7.8,8.4,7,4,5,7.6,5,8.4,2.6,9.2,3,2.5,1,57.07,41.85,60.89,High
STU1056,20,Female,1,Medicine,74.6,7.56,5.9,2,2,3,9.5,10,8.6,4.7,11.5,6,8.2,2,28.66,68.9,33.66,Moderate
STU1057,21,Male,4,Medicine,64.2,7.93,9.3,9,2,7,5.1,5,8.2,4.4,7.5,4,5.5,1,65.39,40.04,47.63,Moderate
STU1058,20,Female,1,Design,82.3,7.5,2.7,1,1,2,7.9,10,6.2,5.7,20.0,8,10.0,3,15.7,78.22,25.17,Low
STU1059,20,Male,4,Medicine,71.5,8.46,9.3,9,4,7,6.1,6,9.2,4.4,9.4,2,5.5,1,69.29,41.86,60.75,High
STU1060,21,Other,4,Engineering,85.4,7.22,5.0,5,1,4,8.0,8,7.5,6.7,12.8,7,8.9,1,35.34,66.25,41.48,Moderate
STU1061,22,Female,4,Engineering,72.6,8.82,10.3,8,5,9,5.2,5,9.6,2.8,6.0,1,6.5,0,76.23,30.81,61.38,High
STU1062,26,Female,2,Computer Science,79.8,8.29,6.6,6,3,5,6.1,7,7.2,3.6,7.8,3,9.2,2,47.94,49.22,53.69,Moderate
STU1063,21,Male,3,Commerce,81.9,9.06,7.5,5,3,4,8.1,9,8.6,3.2,10.6,5,6.7,1,40.94,56.62,42.77,Moderate
STU1064,20,Female,3,Computer Science,73.4,7.76,4.8,4,1,6,7.9,9,5.1,5.7,10.2,4,6.9,2,40.17,64.19,49.51,Moderate
STU1065,20,Male,1,Computer Science,76.2,7.86,7.2,5,0,7,4.3,7,10.2,4.8,6.1,4,5.9,1,44.64,38.95,54.05,Moderate
STU1066,21,Female,3,Commerce,79.6,6.15,7.0,5,3,5,6.9,6,5.7,6.7,8.9,5,8.4,1,49.09,57.07,52.95,Moderate
STU1067,19,Female,1,Commerce,94.9,8.05,4.5,2,0,3,8.1,10,4.8,7.3,14.8,5,10.5,1,17.29,73.45,9.41,Low
STU1068,19,Other,2,Design,68.7,7.89,6.1,6,1,6,6.5,5,8.8,3.9,14.1,4,8.1,1,47.37,47.63,49.97,Moderate
STU1069,20,Male,1,Medicine,88.7,7.85,6.3,8,2,7,7.6,6,5.3,3.6,5.7,5,6.4,1,56.16,51.95,46.22,Moderate
STU1070,19,Male,1,Business,84.6,6.73,3.8,4,2,2,7.6,8,6.6,4.6,10.3,6,11.4,1,28.85,62.16,30.69,Moderate
STU1071,19,Female,2,Arts,87.6,8.33,3.7,5,2,4,7.0,7,6.2,3.7,11.0,4,7.1,1,35.04,52.88,40.4,Moderate
STU1072,19,Male,2,Design,90.2,7.66,6.8,7,1,6,5.9,5,8.3,5.4,7.2,4,0.1,1,47.53,39.96,47.95,Moderate
STU1073,18,Male,3,Commerce,74.0,6.88,7.1,5,2,4,8.5,10,3.9,5.5,16.4,4,9.9,2,42.56,73.75,39.03,Moderate
STU1074,18,Male,1,Engineering,85.0,7.91,4.8,5,1,4,7.6,9,6.4,6.2,13.7,7,12.3,2,34.09,71.68,37.95,Moderate
STU1075,26,Male,2,Arts,88.0,7.84,4.4,3,0,3,6.5,9,8.4,6.9,11.4,7,11.2,2,21.49,65.39,20.77,Low
STU1076,20,Male,1,Engineering,64.8,7.35,6.4,4,4,3,5.8,6,6.6,7.3,10.3,5,7.9,1,42.62,54.16,46.0,Moderate
STU1077,20,Female,3,Computer Science,93.2,8.52,7.2,9,2,6,5.2,6,9.3,4.9,7.9,5,7.2,1,54.49,44.06,41.2,Moderate
STU1078,21,Female,3,Medicine,69.3,7.72,8.7,9,3,7,5.4,5,8.7,4.6,8.7,2,6.1,1,67.39,39.12,71.3,High
STU1079,19,Male,3,Computer Science,74.9,7.35,5.0,5,3,4,6.3,7,7.1,5.7,11.0,5,7.2,2,42.88,55.82,44.1,Moderate
